code	date	type	gender	0_to_5	6_to_17	18_to_64	65_to_84	85+
E12000006	2020-05-27 00:00:00	TotalPositive	Female	53.0	205.0	6971.0	2080.0	2026.0
E12000002	2020-05-27 00:00:00	TotalPositive	Female	57.0	280.0	13634.0	3954.0	3322.0
E12000009	2020-05-28 00:00:00	TotalPositive	Female	19.0	113.0	4180.0	1148.0	1263.0
E92000001	2020-05-28 00:00:00	TotalPositive	Female	437.0	1815.0	76780.0	21955.0	19679.0
E12000007	2020-05-28 00:00:00	TotalPositive	Female	82.0	201.0	9976.0	3465.0	2322.0
E12000002	2020-05-28 00:00:00	TotalPositive	Female	58.0	285.0	13746.0	3984.0	3361.0
E12000008	2020-05-28 00:00:00	TotalPositive	Female	70.0	296.0	11292.0	2845.0	3143.0
E12000006	2020-05-28 00:00:00	TotalPositive	Female	54.0	207.0	7020.0	2104.0	2043.0
E12000002	2020-05-29 00:00:00	TotalPositive	Female	58.0	289.0	13865.0	4018.0	3393.0
E12000006	2020-05-29 00:00:00	TotalPositive	Female	55.0	213.0	7085.0	2118.0	2056.0
E12000007	2020-05-29 00:00:00	TotalPositive	Female	82.0	201.0	9993.0	3471.0	2326.0
E12000008	2020-05-29 00:00:00	TotalPositive	Female	71.0	299.0	11347.0	2867.0	3163.0
E92000001	2020-05-29 00:00:00	TotalPositive	Female	445.0	1836.0	77299.0	22083.0	19828.0
E12000009	2020-05-29 00:00:00	TotalPositive	Female	19.0	113.0	4204.0	1155.0	1277.0
E12000007	2020-05-30 00:00:00	TotalPositive	Female	82.0	201.0	10011.0	3476.0	2329.0
E12000008	2020-05-30 00:00:00	TotalPositive	Female	73.0	302.0	11399.0	2880.0	3177.0
E12000006	2020-05-30 00:00:00	TotalPositive	Female	55.0	215.0	7120.0	2125.0	2058.0
E12000009	2020-05-30 00:00:00	TotalPositive	Female	20.0	115.0	4220.0	1160.0	1285.0
E12000002	2020-05-30 00:00:00	TotalPositive	Female	58.0	295.0	13947.0	4041.0	3411.0
E92000001	2020-05-30 00:00:00	TotalPositive	Female	447.0	1859.0	77682.0	22177.0	19921.0
E12000006	2020-05-31 00:00:00	TotalPositive	Female	55.0	218.0	7142.0	2130.0	2067.0
E12000008	2020-05-31 00:00:00	TotalPositive	Female	73.0	303.0	11446.0	2887.0	3199.0
E12000009	2020-05-31 00:00:00	TotalPositive	Female	20.0	115.0	4243.0	1167.0	1290.0
E12000002	2020-05-31 00:00:00	TotalPositive	Female	59.0	302.0	14030.0	4068.0	3440.0
E12000007	2020-05-31 00:00:00	TotalPositive	Female	82.0	201.0	10025.0	3481.0	2333.0
E92000001	2020-05-31 00:00:00	TotalPositive	Female	453.0	1881.0	78032.0	22269.0	20028.0
E12000009	2020-06-01 00:00:00	TotalPositive	Female	20.0	116.0	4263.0	1169.0	1296.0
E12000008	2020-06-01 00:00:00	TotalPositive	Female	73.0	306.0	11521.0	2899.0	3228.0
E12000007	2020-06-01 00:00:00	TotalPositive	Female	82.0	203.0	10039.0	3484.0	2341.0
E12000006	2020-06-01 00:00:00	TotalPositive	Female	56.0	223.0	7192.0	2139.0	2088.0
E12000002	2020-06-01 00:00:00	TotalPositive	Female	62.0	306.0	14120.0	4095.0	3480.0
E92000001	2020-06-01 00:00:00	TotalPositive	Female	459.0	1909.0	78511.0	22402.0	20200.0
E92000001	2020-06-02 00:00:00	TotalPositive	Female	467.0	1937.0	78974.0	22540.0	20366.0
E12000007	2020-06-02 00:00:00	TotalPositive	Female	83.0	203.0	10061.0	3487.0	2345.0
E12000009	2020-06-02 00:00:00	TotalPositive	Female	20.0	121.0	4280.0	1173.0	1301.0
E12000006	2020-06-02 00:00:00	TotalPositive	Female	56.0	226.0	7227.0	2156.0	2108.0
E12000008	2020-06-02 00:00:00	TotalPositive	Female	74.0	310.0	11595.0	2922.0	3261.0
E12000002	2020-06-02 00:00:00	TotalPositive	Female	64.0	313.0	14208.0	4129.0	3526.0
E12000009	2020-06-03 00:00:00	TotalPositive	Female	20.0	121.0	4302.0	1183.0	1307.0
E12000006	2020-06-03 00:00:00	TotalPositive	Female	57.0	226.0	7274.0	2166.0	2127.0
E12000008	2020-06-03 00:00:00	TotalPositive	Female	74.0	312.0	11643.0	2940.0	3275.0
E92000001	2020-06-03 00:00:00	TotalPositive	Female	475.0	1961.0	79423.0	22666.0	20506.0
E12000007	2020-06-03 00:00:00	TotalPositive	Female	83.0	203.0	10092.0	3493.0	2348.0
E12000002	2020-06-03 00:00:00	TotalPositive	Female	65.0	319.0	14314.0	4154.0	3554.0
E12000008	2020-06-04 00:00:00	TotalPositive	Female	76.0	315.0	11688.0	2961.0	3310.0
E12000002	2020-06-04 00:00:00	TotalPositive	Female	65.0	326.0	14398.0	4177.0	3577.0
E12000009	2020-06-04 00:00:00	TotalPositive	Female	20.0	125.0	4317.0	1191.0	1315.0
E92000001	2020-06-04 00:00:00	TotalPositive	Female	480.0	1987.0	79811.0	22785.0	20638.0
E12000006	2020-06-04 00:00:00	TotalPositive	Female	57.0	226.0	7312.0	2174.0	2138.0
E12000007	2020-06-04 00:00:00	TotalPositive	Female	84.0	203.0	10114.0	3494.0	2355.0
E92000001	2020-06-05 00:00:00	TotalPositive	Female	486.0	2009.0	80204.0	22891.0	20737.0
E12000002	2020-06-05 00:00:00	TotalPositive	Female	66.0	332.0	14492.0	4191.0	3588.0
E12000006	2020-06-05 00:00:00	TotalPositive	Female	57.0	228.0	7349.0	2196.0	2153.0
E12000009	2020-06-05 00:00:00	TotalPositive	Female	20.0	125.0	4330.0	1199.0	1328.0
E12000008	2020-06-05 00:00:00	TotalPositive	Female	76.0	317.0	11740.0	2974.0	3327.0
E12000007	2020-06-05 00:00:00	TotalPositive	Female	85.0	204.0	10131.0	3501.0	2358.0
E12000008	2020-06-06 00:00:00	TotalPositive	Female	76.0	319.0	11771.0	2982.0	3338.0
E92000001	2020-06-06 00:00:00	TotalPositive	Female	489.0	2029.0	80505.0	22941.0	20783.0
E12000002	2020-06-06 00:00:00	TotalPositive	Female	67.0	335.0	14546.0	4202.0	3593.0
E12000006	2020-06-06 00:00:00	TotalPositive	Female	58.0	231.0	7387.0	2201.0	2162.0
E12000009	2020-06-06 00:00:00	TotalPositive	Female	20.0	125.0	4340.0	1200.0	1328.0
E12000007	2020-06-06 00:00:00	TotalPositive	Female	86.0	205.0	10149.0	3504.0	2358.0
E92000001	2020-06-07 00:00:00	TotalPositive	Female	493.0	2050.0	80751.0	22993.0	20814.0
E12000009	2020-06-07 00:00:00	TotalPositive	Female	21.0	126.0	4349.0	1201.0	1330.0
E12000006	2020-06-07 00:00:00	TotalPositive	Female	59.0	232.0	7401.0	2205.0	2166.0
E12000002	2020-06-07 00:00:00	TotalPositive	Female	68.0	338.0	14600.0	4212.0	3596.0
E12000008	2020-06-07 00:00:00	TotalPositive	Female	76.0	321.0	11795.0	2984.0	3341.0
E12000007	2020-06-07 00:00:00	TotalPositive	Female	86.0	205.0	10165.0	3507.0	2362.0
E12000007	2020-06-08 00:00:00	TotalPositive	Female	87.0	207.0	10179.0	3512.0	2366.0
E12000008	2020-06-08 00:00:00	TotalPositive	Female	76.0	322.0	11838.0	2997.0	3359.0
E12000002	2020-06-08 00:00:00	TotalPositive	Female	69.0	340.0	14672.0	4228.0	3598.0
E12000006	2020-06-08 00:00:00	TotalPositive	Female	59.0	235.0	7433.0	2218.0	2176.0
E92000001	2020-06-08 00:00:00	TotalPositive	Female	497.0	2078.0	81137.0	23072.0	20891.0
E12000009	2020-06-08 00:00:00	TotalPositive	Female	21.0	126.0	4355.0	1202.0	1335.0
E12000008	2020-06-09 00:00:00	TotalPositive	Female	76.0	324.0	11875.0	3009.0	3376.0
E12000007	2020-06-09 00:00:00	TotalPositive	Female	87.0	208.0	10205.0	3514.0	2371.0
E12000002	2020-06-09 00:00:00	TotalPositive	Female	73.0	346.0	14755.0	4245.0	3614.0
E12000009	2020-06-09 00:00:00	TotalPositive	Female	21.0	126.0	4368.0	1204.0	1337.0
E12000006	2020-06-09 00:00:00	TotalPositive	Female	61.0	236.0	7479.0	2238.0	2186.0
E92000001	2020-06-09 00:00:00	TotalPositive	Female	507.0	2103.0	81527.0	23163.0	20975.0
E12000008	2020-06-10 00:00:00	TotalPositive	Female	77.0	328.0	11920.0	3019.0	3391.0
E12000007	2020-06-10 00:00:00	TotalPositive	Female	87.0	208.0	10225.0	3519.0	2373.0
E12000009	2020-06-10 00:00:00	TotalPositive	Female	21.0	127.0	4388.0	1209.0	1338.0
E12000002	2020-06-10 00:00:00	TotalPositive	Female	75.0	352.0	14837.0	4269.0	3635.0
E92000001	2020-06-10 00:00:00	TotalPositive	Female	514.0	2136.0	81922.0	23257.0	21062.0
E12000006	2020-06-10 00:00:00	TotalPositive	Female	62.0	240.0	7510.0	2252.0	2202.0
E12000002	2020-06-11 00:00:00	TotalPositive	Female	75.0	361.0	14913.0	4279.0	3646.0
E12000006	2020-06-11 00:00:00	TotalPositive	Female	62.0	240.0	7539.0	2261.0	2207.0
E12000007	2020-06-11 00:00:00	TotalPositive	Female	89.0	209.0	10242.0	3522.0	2375.0
E12000009	2020-06-11 00:00:00	TotalPositive	Female	21.0	127.0	4398.0	1215.0	1341.0
E12000008	2020-06-11 00:00:00	TotalPositive	Female	78.0	329.0	11944.0	3029.0	3397.0
E92000001	2020-06-11 00:00:00	TotalPositive	Female	521.0	2162.0	82277.0	23317.0	21122.0
E12000007	2020-06-12 00:00:00	TotalPositive	Female	90.0	210.0	10259.0	3526.0	2377.0
E12000008	2020-06-12 00:00:00	TotalPositive	Female	80.0	333.0	11973.0	3036.0	3404.0
E12000002	2020-06-12 00:00:00	TotalPositive	Female	76.0	363.0	14985.0	4293.0	3657.0
E92000001	2020-06-12 00:00:00	TotalPositive	Female	531.0	2188.0	82647.0	23374.0	21169.0
E12000009	2020-06-12 00:00:00	TotalPositive	Female	21.0	127.0	4407.0	1216.0	1342.0
E12000006	2020-06-12 00:00:00	TotalPositive	Female	63.0	241.0	7561.0	2269.0	2212.0
E12000008	2020-06-13 00:00:00	TotalPositive	Female	80.0	333.0	11995.0	3044.0	3406.0
E12000002	2020-06-13 00:00:00	TotalPositive	Female	76.0	366.0	15040.0	4303.0	3666.0
E12000006	2020-06-13 00:00:00	TotalPositive	Female	63.0	243.0	7596.0	2281.0	2219.0
E92000001	2020-06-13 00:00:00	TotalPositive	Female	537.0	2214.0	82943.0	23441.0	21200.0
E12000009	2020-06-13 00:00:00	TotalPositive	Female	21.0	127.0	4410.0	1218.0	1342.0
E12000007	2020-06-13 00:00:00	TotalPositive	Female	90.0	213.0	10272.0	3528.0	2377.0
E12000007	2020-06-14 00:00:00	TotalPositive	Female	90.0	213.0	10286.0	3534.0	2378.0
E12000006	2020-06-14 00:00:00	TotalPositive	Female	63.0	247.0	7619.0	2290.0	2225.0
E12000002	2020-06-14 00:00:00	TotalPositive	Female	81.0	373.0	15110.0	4309.0	3668.0
E12000008	2020-06-14 00:00:00	TotalPositive	Female	81.0	333.0	12020.0	3052.0	3412.0
E12000009	2020-06-14 00:00:00	TotalPositive	Female	21.0	127.0	4411.0	1218.0	1345.0
E92000001	2020-06-14 00:00:00	TotalPositive	Female	550.0	2238.0	83256.0	23484.0	21226.0
E12000008	2020-06-15 00:00:00	TotalPositive	Female	82.0	338.0	12054.0	3059.0	3420.0
E12000007	2020-06-15 00:00:00	TotalPositive	Female	90.0	214.0	10302.0	3537.0	2381.0
E92000001	2020-06-15 00:00:00	TotalPositive	Female	559.0	2272.0	83621.0	23547.0	21275.0
E12000009	2020-06-15 00:00:00	TotalPositive	Female	21.0	127.0	4416.0	1219.0	1346.0
E12000006	2020-06-15 00:00:00	TotalPositive	Female	65.0	250.0	7664.0	2303.0	2228.0
E12000002	2020-06-15 00:00:00	TotalPositive	Female	82.0	377.0	15177.0	4323.0	3677.0
E12000002	2020-06-16 00:00:00	TotalPositive	Female	86.0	385.0	15243.0	4345.0	3695.0
E12000007	2020-06-16 00:00:00	TotalPositive	Female	90.0	214.0	10318.0	3542.0	2385.0
E12000008	2020-06-16 00:00:00	TotalPositive	Female	82.0	340.0	12097.0	3071.0	3429.0
E12000009	2020-06-16 00:00:00	TotalPositive	Female	22.0	128.0	4421.0	1221.0	1347.0
E12000006	2020-06-16 00:00:00	TotalPositive	Female	65.0	258.0	7704.0	2312.0	2234.0
E92000001	2020-06-16 00:00:00	TotalPositive	Female	568.0	2305.0	83985.0	23645.0	21333.0
E12000007	2020-06-17 00:00:00	TotalPositive	Female	90.0	216.0	10335.0	3543.0	2387.0
E12000009	2020-06-17 00:00:00	TotalPositive	Female	22.0	128.0	4425.0	1222.0	1348.0
E12000002	2020-06-17 00:00:00	TotalPositive	Female	90.0	390.0	15318.0	4358.0	3710.0
E12000008	2020-06-17 00:00:00	TotalPositive	Female	82.0	341.0	12129.0	3078.0	3438.0
E92000001	2020-06-17 00:00:00	TotalPositive	Female	575.0	2327.0	84343.0	23709.0	21393.0
E12000006	2020-06-17 00:00:00	TotalPositive	Female	66.0	260.0	7730.0	2324.0	2242.0
E12000009	2020-06-18 00:00:00	TotalPositive	Female	22.0	128.0	4427.0	1223.0	1348.0
E12000007	2020-06-18 00:00:00	TotalPositive	Female	90.0	216.0	10354.0	3544.0	2389.0
E12000002	2020-06-18 00:00:00	TotalPositive	Female	92.0	395.0	15391.0	4368.0	3717.0
E92000001	2020-06-18 00:00:00	TotalPositive	Female	587.0	2356.0	84709.0	23778.0	21441.0
E12000008	2020-06-18 00:00:00	TotalPositive	Female	82.0	344.0	12153.0	3088.0	3441.0
E12000006	2020-06-18 00:00:00	TotalPositive	Female	67.0	261.0	7757.0	2337.0	2251.0
E12000002	2020-06-19 00:00:00	TotalPositive	Female	93.0	403.0	15458.0	4385.0	3723.0
E12000009	2020-06-19 00:00:00	TotalPositive	Female	22.0	129.0	4430.0	1227.0	1355.0
E12000006	2020-06-19 00:00:00	TotalPositive	Female	67.0	262.0	7784.0	2351.0	2258.0
E92000001	2020-06-19 00:00:00	TotalPositive	Female	593.0	2383.0	85018.0	23852.0	21486.0
E12000007	2020-06-19 00:00:00	TotalPositive	Female	91.0	217.0	10370.0	3550.0	2390.0
E12000008	2020-06-19 00:00:00	TotalPositive	Female	83.0	346.0	12177.0	3095.0	3451.0
E12000006	2020-06-20 00:00:00	TotalPositive	Female	67.0	263.0	7796.0	2352.0	2259.0
E12000009	2020-06-20 00:00:00	TotalPositive	Female	22.0	129.0	4433.0	1230.0	1355.0
E12000002	2020-06-20 00:00:00	TotalPositive	Female	95.0	407.0	15497.0	4388.0	3726.0
E12000007	2020-06-20 00:00:00	TotalPositive	Female	93.0	218.0	10377.0	3552.0	2391.0
E12000008	2020-06-20 00:00:00	TotalPositive	Female	84.0	347.0	12191.0	3103.0	3458.0
E92000001	2020-06-20 00:00:00	TotalPositive	Female	597.0	2406.0	85235.0	23893.0	21516.0
E92000001	2020-06-21 00:00:00	TotalPositive	Female	601.0	2423.0	85444.0	23922.0	21533.0
E12000008	2020-06-21 00:00:00	TotalPositive	Female	84.0	349.0	12211.0	3112.0	3459.0
E12000002	2020-06-21 00:00:00	TotalPositive	Female	96.0	409.0	15531.0	4393.0	3728.0
E12000006	2020-06-21 00:00:00	TotalPositive	Female	67.0	265.0	7816.0	2356.0	2262.0
E12000007	2020-06-21 00:00:00	TotalPositive	Female	93.0	218.0	10390.0	3552.0	2393.0
E12000009	2020-06-21 00:00:00	TotalPositive	Female	22.0	129.0	4436.0	1230.0	1356.0
E12000002	2020-06-22 00:00:00	TotalPositive	Female	98.0	414.0	15592.0	4400.0	3733.0
E12000006	2020-06-22 00:00:00	TotalPositive	Female	68.0	268.0	7850.0	2360.0	2264.0
E12000007	2020-06-22 00:00:00	TotalPositive	Female	96.0	220.0	10403.0	3556.0	2395.0
E12000008	2020-06-22 00:00:00	TotalPositive	Female	84.0	350.0	12239.0	3120.0	3462.0
E12000009	2020-06-22 00:00:00	TotalPositive	Female	22.0	129.0	4441.0	1233.0	1358.0
E92000001	2020-06-22 00:00:00	TotalPositive	Female	613.0	2454.0	85744.0	23971.0	21567.0
E12000009	2020-06-23 00:00:00	TotalPositive	Female	22.0	131.0	4446.0	1235.0	1358.0
E12000002	2020-06-23 00:00:00	TotalPositive	Female	99.0	418.0	15631.0	4415.0	3741.0
E12000006	2020-06-23 00:00:00	TotalPositive	Female	69.0	268.0	7870.0	2364.0	2268.0
E92000001	2020-06-23 00:00:00	TotalPositive	Female	622.0	2476.0	85993.0	24032.0	21627.0
E12000007	2020-06-23 00:00:00	TotalPositive	Female	96.0	221.0	10414.0	3563.0	2400.0
E12000008	2020-06-23 00:00:00	TotalPositive	Female	84.0	350.0	12259.0	3127.0	3467.0
E12000002	2020-06-24 00:00:00	TotalPositive	Female	100.0	425.0	15696.0	4428.0	3751.0
E12000006	2020-06-24 00:00:00	TotalPositive	Female	71.0	269.0	7890.0	2367.0	2275.0
E92000001	2020-06-24 00:00:00	TotalPositive	Female	633.0	2498.0	86266.0	24079.0	21669.0
E12000007	2020-06-24 00:00:00	TotalPositive	Female	96.0	224.0	10430.0	3568.0	2403.0
E12000009	2020-06-24 00:00:00	TotalPositive	Female	22.0	132.0	4453.0	1236.0	1358.0
E12000008	2020-06-24 00:00:00	TotalPositive	Female	84.0	350.0	12265.0	3130.0	3472.0
E12000002	2020-06-25 00:00:00	TotalPositive	Female	102.0	432.0	15740.0	4435.0	3756.0
E12000007	2020-06-25 00:00:00	TotalPositive	Female	97.0	227.0	10452.0	3574.0	2404.0
E12000009	2020-06-25 00:00:00	TotalPositive	Female	22.0	132.0	4456.0	1237.0	1358.0
E12000006	2020-06-25 00:00:00	TotalPositive	Female	71.0	269.0	7909.0	2368.0	2277.0
E92000001	2020-06-25 00:00:00	TotalPositive	Female	639.0	2521.0	86494.0	24116.0	21700.0
E12000008	2020-06-25 00:00:00	TotalPositive	Female	85.0	352.0	12284.0	3133.0	3478.0
E12000007	2020-06-26 00:00:00	TotalPositive	Female	98.0	227.0	10466.0	3574.0	2409.0
E12000009	2020-06-26 00:00:00	TotalPositive	Female	22.0	132.0	4458.0	1239.0	1360.0
E12000008	2020-06-26 00:00:00	TotalPositive	Female	86.0	352.0	12304.0	3142.0	3481.0
E92000001	2020-06-26 00:00:00	TotalPositive	Female	648.0	2540.0	86722.0	24158.0	21730.0
E12000006	2020-06-26 00:00:00	TotalPositive	Female	71.0	272.0	7929.0	2374.0	2282.0
E12000002	2020-06-26 00:00:00	TotalPositive	Female	104.0	440.0	15783.0	4440.0	3761.0
E92000001	2020-06-27 00:00:00	TotalPositive	Female	653.0	2555.0	86901.0	24186.0	21746.0
E12000006	2020-06-27 00:00:00	TotalPositive	Female	72.0	273.0	7937.0	2375.0	2285.0
E12000002	2020-06-27 00:00:00	TotalPositive	Female	106.0	446.0	15820.0	4445.0	3764.0
E12000007	2020-06-27 00:00:00	TotalPositive	Female	98.0	228.0	10477.0	3575.0	2410.0
E12000008	2020-06-27 00:00:00	TotalPositive	Female	86.0	352.0	12325.0	3146.0	3483.0
E12000009	2020-06-27 00:00:00	TotalPositive	Female	22.0	132.0	4462.0	1240.0	1360.0
E92000001	2020-06-28 00:00:00	TotalPositive	Female	657.0	2570.0	87062.0	24214.0	21756.0
E12000007	2020-06-28 00:00:00	TotalPositive	Female	98.0	229.0	10484.0	3577.0	2410.0
E12000002	2020-06-28 00:00:00	TotalPositive	Female	108.0	450.0	15868.0	4449.0	3764.0
E12000008	2020-06-28 00:00:00	TotalPositive	Female	86.0	352.0	12337.0	3152.0	3490.0
E12000006	2020-06-28 00:00:00	TotalPositive	Female	73.0	273.0	7940.0	2378.0	2285.0
E12000009	2020-06-28 00:00:00	TotalPositive	Female	22.0	132.0	4466.0	1241.0	1360.0
E12000002	2020-06-29 00:00:00	TotalPositive	Female	110.0	453.0	15921.0	4455.0	3766.0
E12000006	2020-06-29 00:00:00	TotalPositive	Female	73.0	273.0	7957.0	2379.0	2290.0
E12000008	2020-06-29 00:00:00	TotalPositive	Female	86.0	354.0	12362.0	3159.0	3496.0
E12000009	2020-06-29 00:00:00	TotalPositive	Female	22.0	132.0	4475.0	1241.0	1360.0
E12000007	2020-06-29 00:00:00	TotalPositive	Female	100.0	232.0	10503.0	3580.0	2411.0
E92000001	2020-06-29 00:00:00	TotalPositive	Female	664.0	2590.0	87311.0	24244.0	21777.0
E92000001	2020-06-30 00:00:00	TotalPositive	Female	675.0	2616.0	87522.0	24281.0	21795.0
E12000009	2020-06-30 00:00:00	TotalPositive	Female	22.0	133.0	4480.0	1241.0	1360.0
E12000006	2020-06-30 00:00:00	TotalPositive	Female	73.0	275.0	7970.0	2383.0	2291.0
E12000002	2020-06-30 00:00:00	TotalPositive	Female	110.0	460.0	15959.0	4461.0	3769.0
E12000008	2020-06-30 00:00:00	TotalPositive	Female	86.0	356.0	12381.0	3167.0	3500.0
E12000007	2020-06-30 00:00:00	TotalPositive	Female	102.0	232.0	10524.0	3586.0	2414.0
E12000007	2020-07-01 00:00:00	TotalPositive	Female	105.0	235.0	10538.0	3591.0	2415.0
E12000006	2020-07-01 00:00:00	TotalPositive	Female	73.0	275.0	7984.0	2387.0	2293.0
E12000002	2020-07-01 00:00:00	TotalPositive	Female	112.0	465.0	16005.0	4472.0	3771.0
E12000008	2020-07-01 00:00:00	TotalPositive	Female	87.0	358.0	12409.0	3171.0	3503.0
E92000001	2020-07-01 00:00:00	TotalPositive	Female	686.0	2637.0	87761.0	24319.0	21816.0
E12000009	2020-07-01 00:00:00	TotalPositive	Female	22.0	133.0	4488.0	1243.0	1364.0
E92000001	2020-07-02 00:00:00	TotalPositive	Female	689.0	2653.0	87970.0	24346.0	21841.0
E12000007	2020-07-02 00:00:00	TotalPositive	Female	105.0	235.0	10554.0	3595.0	2416.0
E12000009	2020-07-02 00:00:00	TotalPositive	Female	22.0	133.0	4490.0	1245.0	1365.0
E12000008	2020-07-02 00:00:00	TotalPositive	Female	88.0	360.0	12431.0	3175.0	3505.0
E12000002	2020-07-02 00:00:00	TotalPositive	Female	112.0	468.0	16049.0	4477.0	3775.0
E12000006	2020-07-02 00:00:00	TotalPositive	Female	73.0	276.0	8003.0	2391.0	2296.0
E12000009	2020-07-03 00:00:00	TotalPositive	Female	22.0	133.0	4494.0	1245.0	1365.0
E12000007	2020-07-03 00:00:00	TotalPositive	Female	105.0	237.0	10570.0	3597.0	2417.0
E92000001	2020-07-03 00:00:00	TotalPositive	Female	701.0	2673.0	88158.0	24366.0	21856.0
E12000008	2020-07-03 00:00:00	TotalPositive	Female	89.0	366.0	12452.0	3178.0	3508.0
E12000006	2020-07-03 00:00:00	TotalPositive	Female	75.0	278.0	8025.0	2394.0	2300.0
E12000002	2020-07-03 00:00:00	TotalPositive	Female	115.0	472.0	16081.0	4480.0	3777.0
E12000006	2020-07-04 00:00:00	TotalPositive	Female	78.0	279.0	8041.0	2399.0	2301.0
E12000008	2020-07-04 00:00:00	TotalPositive	Female	89.0	367.0	12462.0	3180.0	3508.0
E12000002	2020-07-04 00:00:00	TotalPositive	Female	118.0	476.0	16113.0	4484.0	3777.0
E12000007	2020-07-04 00:00:00	TotalPositive	Female	105.0	239.0	10589.0	3598.0	2417.0
E12000009	2020-07-04 00:00:00	TotalPositive	Female	22.0	133.0	4498.0	1246.0	1365.0
E92000001	2020-07-04 00:00:00	TotalPositive	Female	708.0	2687.0	88310.0	24393.0	21858.0
E12000006	2020-07-05 00:00:00	TotalPositive	Female	79.0	280.0	8060.0	2400.0	2306.0
E12000009	2020-07-05 00:00:00	TotalPositive	Female	22.0	134.0	4506.0	1246.0	1365.0
E12000002	2020-07-05 00:00:00	TotalPositive	Female	120.0	480.0	16163.0	4489.0	3778.0
E12000008	2020-07-05 00:00:00	TotalPositive	Female	89.0	368.0	12482.0	3187.0	3515.0
E12000007	2020-07-05 00:00:00	TotalPositive	Female	106.0	241.0	10609.0	3600.0	2417.0
E92000001	2020-07-05 00:00:00	TotalPositive	Female	715.0	2709.0	88523.0	24419.0	21874.0
E92000001	2020-07-06 00:00:00	TotalPositive	Female	724.0	2738.0	88750.0	24462.0	21905.0
E12000008	2020-07-06 00:00:00	TotalPositive	Female	90.0	368.0	12493.0	3195.0	3519.0
E12000009	2020-07-06 00:00:00	TotalPositive	Female	23.0	136.0	4512.0	1248.0	1366.0
E12000006	2020-07-06 00:00:00	TotalPositive	Female	80.0	282.0	8079.0	2407.0	2310.0
E12000007	2020-07-06 00:00:00	TotalPositive	Female	108.0	241.0	10628.0	3604.0	2419.0
E12000002	2020-07-06 00:00:00	TotalPositive	Female	123.0	489.0	16210.0	4496.0	3780.0
E92000001	2020-07-07 00:00:00	TotalPositive	Female	730.0	2760.0	88968.0	24493.0	21932.0
E12000002	2020-07-07 00:00:00	TotalPositive	Female	124.0	494.0	16243.0	4500.0	3782.0
E12000008	2020-07-07 00:00:00	TotalPositive	Female	90.0	371.0	12509.0	3203.0	3527.0
E12000006	2020-07-07 00:00:00	TotalPositive	Female	80.0	284.0	8093.0	2410.0	2312.0
E12000009	2020-07-07 00:00:00	TotalPositive	Female	23.0	137.0	4516.0	1250.0	1369.0
E12000007	2020-07-07 00:00:00	TotalPositive	Female	109.0	242.0	10651.0	3607.0	2420.0
E12000008	2020-07-08 00:00:00	TotalPositive	Female	91.0	372.0	12543.0	3208.0	3535.0
E92000001	2020-07-08 00:00:00	TotalPositive	Female	741.0	2776.0	89229.0	24533.0	21957.0
E12000009	2020-07-08 00:00:00	TotalPositive	Female	23.0	137.0	4522.0	1251.0	1369.0
E12000006	2020-07-08 00:00:00	TotalPositive	Female	81.0	285.0	8122.0	2418.0	2318.0
E12000007	2020-07-08 00:00:00	TotalPositive	Female	110.0	242.0	10678.0	3608.0	2423.0
E12000002	2020-07-08 00:00:00	TotalPositive	Female	127.0	498.0	16290.0	4503.0	3783.0
E12000007	2020-07-09 00:00:00	TotalPositive	Female	111.0	242.0	10697.0	3614.0	2426.0
E12000008	2020-07-09 00:00:00	TotalPositive	Female	92.0	373.0	12575.0	3219.0	3535.0
E12000006	2020-07-09 00:00:00	TotalPositive	Female	83.0	286.0	8151.0	2420.0	2319.0
E12000002	2020-07-09 00:00:00	TotalPositive	Female	129.0	502.0	16344.0	4511.0	3786.0
E92000001	2020-07-09 00:00:00	TotalPositive	Female	754.0	2801.0	89506.0	24575.0	21974.0
E12000009	2020-07-09 00:00:00	TotalPositive	Female	24.0	139.0	4530.0	1252.0	1369.0
E12000008	2020-07-10 00:00:00	TotalPositive	Female	92.0	374.0	12611.0	3225.0	3542.0
E12000009	2020-07-10 00:00:00	TotalPositive	Female	24.0	139.0	4536.0	1254.0	1370.0
E92000001	2020-07-10 00:00:00	TotalPositive	Female	761.0	2833.0	89717.0	24610.0	21990.0
E12000002	2020-07-10 00:00:00	TotalPositive	Female	130.0	511.0	16381.0	4515.0	3789.0
E12000006	2020-07-10 00:00:00	TotalPositive	Female	83.0	289.0	8170.0	2424.0	2321.0
E12000007	2020-07-10 00:00:00	TotalPositive	Female	113.0	242.0	10710.0	3621.0	2428.0
E12000009	2020-07-11 00:00:00	TotalPositive	Female	24.0	140.0	4537.0	1254.0	1370.0
E12000007	2020-07-11 00:00:00	TotalPositive	Female	113.0	243.0	10715.0	3622.0	2428.0
E92000001	2020-07-11 00:00:00	TotalPositive	Female	764.0	2858.0	89884.0	24629.0	21996.0
E12000006	2020-07-11 00:00:00	TotalPositive	Female	83.0	290.0	8189.0	2427.0	2322.0
E12000002	2020-07-11 00:00:00	TotalPositive	Female	131.0	518.0	16413.0	4517.0	3791.0
E12000008	2020-07-11 00:00:00	TotalPositive	Female	92.0	376.0	12626.0	3231.0	3543.0
