code	date	type	gender	0_to_5	6_to_17	18_to_64	65_to_84	85+
E92000001	2020-05-27 00:00:00	TotalPositive	Male	530.0	1442.0	49902.0	26688.0	12427.0
E12000006	2020-05-27 00:00:00	TotalPositive	Male	62.0	152.0	4726.0	2728.0	1470.0
E12000008	2020-05-27 00:00:00	TotalPositive	Male	89.0	250.0	6835.0	3571.0	1864.0
E12000009	2020-05-27 00:00:00	TotalPositive	Male	20.0	76.0	2650.0	1483.0	763.0
E12000006	2020-05-28 00:00:00	TotalPositive	Male	63.0	157.0	4760.0	2747.0	1482.0
E12000009	2020-05-28 00:00:00	TotalPositive	Male	20.0	76.0	2667.0	1493.0	772.0
E12000008	2020-05-28 00:00:00	TotalPositive	Male	92.0	253.0	6884.0	3594.0	1873.0
E12000007	2020-05-28 00:00:00	TotalPositive	Male	120.0	183.0	9275.0	4724.0	1726.0
E92000001	2020-05-28 00:00:00	TotalPositive	Male	537.0	1476.0	50267.0	26835.0	12494.0
E12000002	2020-05-28 00:00:00	TotalPositive	Male	62.0	249.0	8135.0	4667.0	1982.0
E12000009	2020-05-29 00:00:00	TotalPositive	Male	20.0	76.0	2683.0	1502.0	777.0
E92000001	2020-05-29 00:00:00	TotalPositive	Male	541.0	1494.0	50607.0	26951.0	12557.0
E12000002	2020-05-29 00:00:00	TotalPositive	Male	62.0	250.0	8208.0	4696.0	1993.0
E12000006	2020-05-29 00:00:00	TotalPositive	Male	63.0	160.0	4798.0	2758.0	1491.0
E12000007	2020-05-29 00:00:00	TotalPositive	Male	120.0	185.0	9290.0	4733.0	1729.0
E12000008	2020-05-29 00:00:00	TotalPositive	Male	93.0	255.0	6923.0	3606.0	1882.0
E12000008	2020-05-30 00:00:00	TotalPositive	Male	93.0	257.0	6944.0	3624.0	1887.0
E12000009	2020-05-30 00:00:00	TotalPositive	Male	20.0	78.0	2695.0	1505.0	780.0
E92000001	2020-05-30 00:00:00	TotalPositive	Male	545.0	1513.0	50845.0	27052.0	12595.0
E12000002	2020-05-30 00:00:00	TotalPositive	Male	63.0	255.0	8259.0	4719.0	1999.0
E12000006	2020-05-30 00:00:00	TotalPositive	Male	64.0	162.0	4816.0	2769.0	1496.0
E12000007	2020-05-30 00:00:00	TotalPositive	Male	120.0	185.0	9301.0	4734.0	1730.0
E12000006	2020-05-31 00:00:00	TotalPositive	Male	64.0	163.0	4826.0	2776.0	1501.0
E12000008	2020-05-31 00:00:00	TotalPositive	Male	94.0	257.0	6968.0	3643.0	1900.0
E12000002	2020-05-31 00:00:00	TotalPositive	Male	66.0	262.0	8306.0	4742.0	2006.0
E12000009	2020-05-31 00:00:00	TotalPositive	Male	20.0	80.0	2711.0	1512.0	782.0
E92000001	2020-05-31 00:00:00	TotalPositive	Male	554.0	1531.0	51076.0	27154.0	12642.0
E12000007	2020-05-31 00:00:00	TotalPositive	Male	120.0	185.0	9311.0	4738.0	1731.0
E92000001	2020-06-01 00:00:00	TotalPositive	Male	559.0	1548.0	51360.0	27269.0	12705.0
E12000008	2020-06-01 00:00:00	TotalPositive	Male	95.0	259.0	7005.0	3657.0	1911.0
E12000009	2020-06-01 00:00:00	TotalPositive	Male	20.0	80.0	2721.0	1519.0	787.0
E12000006	2020-06-01 00:00:00	TotalPositive	Male	64.0	166.0	4846.0	2800.0	1506.0
E12000002	2020-06-01 00:00:00	TotalPositive	Male	66.0	267.0	8360.0	4765.0	2022.0
E12000007	2020-06-01 00:00:00	TotalPositive	Male	121.0	185.0	9325.0	4743.0	1733.0
E12000007	2020-06-02 00:00:00	TotalPositive	Male	123.0	186.0	9337.0	4745.0	1734.0
E12000002	2020-06-02 00:00:00	TotalPositive	Male	68.0	271.0	8433.0	4786.0	2033.0
E92000001	2020-06-02 00:00:00	TotalPositive	Male	569.0	1571.0	51681.0	27393.0	12769.0
E12000009	2020-06-02 00:00:00	TotalPositive	Male	20.0	80.0	2734.0	1523.0	790.0
E12000008	2020-06-02 00:00:00	TotalPositive	Male	98.0	261.0	7048.0	3678.0	1926.0
E12000006	2020-06-02 00:00:00	TotalPositive	Male	65.0	166.0	4873.0	2817.0	1516.0
E92000001	2020-06-03 00:00:00	TotalPositive	Male	573.0	1608.0	51958.0	27495.0	12830.0
E12000009	2020-06-03 00:00:00	TotalPositive	Male	21.0	82.0	2751.0	1529.0	794.0
E12000002	2020-06-03 00:00:00	TotalPositive	Male	70.0	279.0	8480.0	4806.0	2047.0
E12000006	2020-06-03 00:00:00	TotalPositive	Male	66.0	168.0	4903.0	2824.0	1522.0
E12000008	2020-06-03 00:00:00	TotalPositive	Male	98.0	263.0	7082.0	3687.0	1936.0
E12000007	2020-06-03 00:00:00	TotalPositive	Male	123.0	188.0	9359.0	4755.0	1740.0
E12000002	2020-06-04 00:00:00	TotalPositive	Male	71.0	282.0	8554.0	4826.0	2053.0
E12000007	2020-06-04 00:00:00	TotalPositive	Male	123.0	190.0	9374.0	4761.0	1742.0
E12000009	2020-06-04 00:00:00	TotalPositive	Male	22.0	84.0	2766.0	1536.0	798.0
E12000008	2020-06-04 00:00:00	TotalPositive	Male	100.0	268.0	7107.0	3700.0	1943.0
E92000001	2020-06-04 00:00:00	TotalPositive	Male	584.0	1630.0	52250.0	27602.0	12873.0
E12000006	2020-06-04 00:00:00	TotalPositive	Male	67.0	170.0	4920.0	2835.0	1528.0
E92000001	2020-06-05 00:00:00	TotalPositive	Male	594.0	1649.0	52495.0	27673.0	12910.0
E12000006	2020-06-05 00:00:00	TotalPositive	Male	67.0	171.0	4941.0	2843.0	1533.0
E12000002	2020-06-05 00:00:00	TotalPositive	Male	73.0	286.0	8603.0	4839.0	2061.0
E12000007	2020-06-05 00:00:00	TotalPositive	Male	125.0	190.0	9381.0	4769.0	1743.0
E12000008	2020-06-05 00:00:00	TotalPositive	Male	100.0	270.0	7140.0	3713.0	1951.0
E12000009	2020-06-05 00:00:00	TotalPositive	Male	22.0	86.0	2775.0	1537.0	803.0
E12000007	2020-06-06 00:00:00	TotalPositive	Male	126.0	194.0	9396.0	4773.0	1743.0
E12000006	2020-06-06 00:00:00	TotalPositive	Male	68.0	171.0	4961.0	2853.0	1537.0
E12000002	2020-06-06 00:00:00	TotalPositive	Male	74.0	290.0	8646.0	4846.0	2063.0
E12000008	2020-06-06 00:00:00	TotalPositive	Male	100.0	272.0	7161.0	3720.0	1954.0
E92000001	2020-06-06 00:00:00	TotalPositive	Male	599.0	1671.0	52694.0	27727.0	12929.0
E12000009	2020-06-06 00:00:00	TotalPositive	Male	22.0	90.0	2781.0	1538.0	805.0
E12000006	2020-06-07 00:00:00	TotalPositive	Male	69.0	172.0	4970.0	2860.0	1541.0
E92000001	2020-06-07 00:00:00	TotalPositive	Male	603.0	1685.0	52895.0	27788.0	12954.0
E12000007	2020-06-07 00:00:00	TotalPositive	Male	127.0	195.0	9409.0	4778.0	1744.0
E12000009	2020-06-07 00:00:00	TotalPositive	Male	22.0	90.0	2783.0	1540.0	806.0
E12000008	2020-06-07 00:00:00	TotalPositive	Male	101.0	272.0	7177.0	3727.0	1960.0
E12000002	2020-06-07 00:00:00	TotalPositive	Male	74.0	291.0	8685.0	4858.0	2069.0
E12000006	2020-06-08 00:00:00	TotalPositive	Male	69.0	173.0	4996.0	2863.0	1546.0
E12000009	2020-06-08 00:00:00	TotalPositive	Male	22.0	90.0	2792.0	1540.0	807.0
E12000007	2020-06-08 00:00:00	TotalPositive	Male	127.0	198.0	9423.0	4786.0	1748.0
E12000008	2020-06-08 00:00:00	TotalPositive	Male	103.0	273.0	7203.0	3742.0	1963.0
E92000001	2020-06-08 00:00:00	TotalPositive	Male	611.0	1709.0	53161.0	27855.0	12994.0
E12000002	2020-06-08 00:00:00	TotalPositive	Male	75.0	298.0	8728.0	4871.0	2077.0
E12000007	2020-06-09 00:00:00	TotalPositive	Male	127.0	198.0	9448.0	4793.0	1753.0
E12000006	2020-06-09 00:00:00	TotalPositive	Male	69.0	176.0	5020.0	2881.0	1552.0
E12000002	2020-06-09 00:00:00	TotalPositive	Male	78.0	304.0	8787.0	4887.0	2084.0
E92000001	2020-06-09 00:00:00	TotalPositive	Male	620.0	1734.0	53459.0	27945.0	13026.0
E12000008	2020-06-09 00:00:00	TotalPositive	Male	103.0	276.0	7229.0	3756.0	1967.0
E12000009	2020-06-09 00:00:00	TotalPositive	Male	22.0	91.0	2798.0	1540.0	809.0
E92000001	2020-06-10 00:00:00	TotalPositive	Male	630.0	1759.0	53741.0	28033.0	13077.0
E12000009	2020-06-10 00:00:00	TotalPositive	Male	22.0	91.0	2799.0	1542.0	810.0
E12000007	2020-06-10 00:00:00	TotalPositive	Male	127.0	198.0	9467.0	4797.0	1755.0
E12000006	2020-06-10 00:00:00	TotalPositive	Male	70.0	180.0	5037.0	2898.0	1563.0
E12000002	2020-06-10 00:00:00	TotalPositive	Male	80.0	307.0	8843.0	4903.0	2094.0
E12000008	2020-06-10 00:00:00	TotalPositive	Male	105.0	280.0	7253.0	3765.0	1979.0
E12000008	2020-06-11 00:00:00	TotalPositive	Male	105.0	281.0	7287.0	3774.0	1986.0
E12000007	2020-06-11 00:00:00	TotalPositive	Male	127.0	198.0	9483.0	4801.0	1757.0
E12000006	2020-06-11 00:00:00	TotalPositive	Male	70.0	181.0	5050.0	2906.0	1569.0
E92000001	2020-06-11 00:00:00	TotalPositive	Male	635.0	1778.0	54015.0	28096.0	13116.0
E12000009	2020-06-11 00:00:00	TotalPositive	Male	22.0	92.0	2801.0	1545.0	810.0
E12000002	2020-06-11 00:00:00	TotalPositive	Male	81.0	308.0	8889.0	4918.0	2099.0
E92000001	2020-06-12 00:00:00	TotalPositive	Male	642.0	1803.0	54311.0	28165.0	13143.0
E12000009	2020-06-12 00:00:00	TotalPositive	Male	22.0	92.0	2809.0	1545.0	810.0
E12000008	2020-06-12 00:00:00	TotalPositive	Male	106.0	284.0	7310.0	3779.0	1992.0
E12000002	2020-06-12 00:00:00	TotalPositive	Male	81.0	310.0	8937.0	4931.0	2105.0
E12000006	2020-06-12 00:00:00	TotalPositive	Male	70.0	182.0	5066.0	2915.0	1571.0
E12000007	2020-06-12 00:00:00	TotalPositive	Male	127.0	201.0	9504.0	4806.0	1757.0
E12000006	2020-06-13 00:00:00	TotalPositive	Male	70.0	183.0	5083.0	2921.0	1580.0
E92000001	2020-06-13 00:00:00	TotalPositive	Male	650.0	1825.0	54549.0	28223.0	13166.0
E12000009	2020-06-13 00:00:00	TotalPositive	Male	22.0	92.0	2816.0	1546.0	810.0
E12000008	2020-06-13 00:00:00	TotalPositive	Male	109.0	285.0	7333.0	3783.0	1994.0
E12000002	2020-06-13 00:00:00	TotalPositive	Male	82.0	316.0	8965.0	4944.0	2108.0
E12000007	2020-06-13 00:00:00	TotalPositive	Male	128.0	204.0	9519.0	4809.0	1757.0
E92000001	2020-06-14 00:00:00	TotalPositive	Male	658.0	1843.0	54780.0	28272.0	13186.0
E12000008	2020-06-14 00:00:00	TotalPositive	Male	112.0	289.0	7346.0	3791.0	1998.0
E12000007	2020-06-14 00:00:00	TotalPositive	Male	129.0	204.0	9528.0	4809.0	1757.0
E12000009	2020-06-14 00:00:00	TotalPositive	Male	22.0	92.0	2820.0	1547.0	810.0
E12000006	2020-06-14 00:00:00	TotalPositive	Male	72.0	185.0	5097.0	2932.0	1583.0
E12000002	2020-06-14 00:00:00	TotalPositive	Male	83.0	318.0	9004.0	4959.0	2111.0
E12000007	2020-06-15 00:00:00	TotalPositive	Male	129.0	204.0	9544.0	4811.0	1757.0
E12000008	2020-06-15 00:00:00	TotalPositive	Male	112.0	292.0	7374.0	3800.0	2002.0
E12000009	2020-06-15 00:00:00	TotalPositive	Male	22.0	92.0	2825.0	1553.0	812.0
E92000001	2020-06-15 00:00:00	TotalPositive	Male	664.0	1862.0	55069.0	28348.0	13213.0
E12000006	2020-06-15 00:00:00	TotalPositive	Male	74.0	186.0	5126.0	2945.0	1587.0
E12000002	2020-06-15 00:00:00	TotalPositive	Male	83.0	320.0	9046.0	4976.0	2118.0
E12000007	2020-06-16 00:00:00	TotalPositive	Male	129.0	204.0	9565.0	4811.0	1757.0
E12000002	2020-06-16 00:00:00	TotalPositive	Male	85.0	323.0	9105.0	4996.0	2127.0
E12000008	2020-06-16 00:00:00	TotalPositive	Male	114.0	292.0	7387.0	3810.0	2006.0
E12000009	2020-06-16 00:00:00	TotalPositive	Male	22.0	92.0	2829.0	1554.0	813.0
E92000001	2020-06-16 00:00:00	TotalPositive	Male	672.0	1887.0	55344.0	28433.0	13244.0
E12000006	2020-06-16 00:00:00	TotalPositive	Male	74.0	189.0	5151.0	2955.0	1590.0
E12000009	2020-06-17 00:00:00	TotalPositive	Male	22.0	92.0	2833.0	1558.0	814.0
E92000001	2020-06-17 00:00:00	TotalPositive	Male	680.0	1914.0	55614.0	28498.0	13264.0
E12000006	2020-06-17 00:00:00	TotalPositive	Male	74.0	191.0	5170.0	2957.0	1597.0
E12000002	2020-06-17 00:00:00	TotalPositive	Male	87.0	327.0	9158.0	5006.0	2129.0
E12000008	2020-06-17 00:00:00	TotalPositive	Male	116.0	295.0	7404.0	3816.0	2009.0
E12000007	2020-06-17 00:00:00	TotalPositive	Male	129.0	205.0	9576.0	4819.0	1758.0
E12000009	2020-06-18 00:00:00	TotalPositive	Male	22.0	93.0	2841.0	1558.0	815.0
E12000002	2020-06-18 00:00:00	TotalPositive	Male	88.0	335.0	9211.0	5018.0	2136.0
E12000006	2020-06-18 00:00:00	TotalPositive	Male	75.0	194.0	5181.0	2969.0	1601.0
E12000007	2020-06-18 00:00:00	TotalPositive	Male	129.0	205.0	9597.0	4823.0	1758.0
E12000008	2020-06-18 00:00:00	TotalPositive	Male	116.0	299.0	7422.0	3825.0	2013.0
E92000001	2020-06-18 00:00:00	TotalPositive	Male	684.0	1949.0	55894.0	28564.0	13292.0
E12000006	2020-06-19 00:00:00	TotalPositive	Male	75.0	196.0	5195.0	2975.0	1605.0
E12000009	2020-06-19 00:00:00	TotalPositive	Male	24.0	94.0	2847.0	1558.0	816.0
E12000008	2020-06-19 00:00:00	TotalPositive	Male	116.0	300.0	7444.0	3836.0	2013.0
E92000001	2020-06-19 00:00:00	TotalPositive	Male	697.0	1971.0	56128.0	28625.0	13308.0
E12000007	2020-06-19 00:00:00	TotalPositive	Male	131.0	205.0	9604.0	4825.0	1759.0
E12000002	2020-06-19 00:00:00	TotalPositive	Male	89.0	338.0	9260.0	5027.0	2139.0
E12000006	2020-06-20 00:00:00	TotalPositive	Male	77.0	197.0	5207.0	2975.0	1606.0
E12000009	2020-06-20 00:00:00	TotalPositive	Male	24.0	94.0	2849.0	1558.0	816.0
E92000001	2020-06-20 00:00:00	TotalPositive	Male	705.0	1995.0	56354.0	28660.0	13321.0
E12000007	2020-06-20 00:00:00	TotalPositive	Male	133.0	205.0	9614.0	4827.0	1761.0
E12000008	2020-06-20 00:00:00	TotalPositive	Male	116.0	302.0	7468.0	3842.0	2016.0
E12000002	2020-06-20 00:00:00	TotalPositive	Male	90.0	343.0	9310.0	5035.0	2140.0
E12000008	2020-06-21 00:00:00	TotalPositive	Male	117.0	303.0	7483.0	3854.0	2019.0
E92000001	2020-06-21 00:00:00	TotalPositive	Male	710.0	2011.0	56547.0	28703.0	13334.0
E12000007	2020-06-21 00:00:00	TotalPositive	Male	134.0	205.0	9623.0	4829.0	1761.0
E12000006	2020-06-21 00:00:00	TotalPositive	Male	77.0	198.0	5227.0	2980.0	1607.0
E12000002	2020-06-21 00:00:00	TotalPositive	Male	91.0	346.0	9355.0	5039.0	2142.0
E12000009	2020-06-21 00:00:00	TotalPositive	Male	24.0	94.0	2853.0	1558.0	816.0
E12000009	2020-06-22 00:00:00	TotalPositive	Male	25.0	94.0	2859.0	1560.0	816.0
E12000007	2020-06-22 00:00:00	TotalPositive	Male	135.0	208.0	9638.0	4835.0	1761.0
E12000006	2020-06-22 00:00:00	TotalPositive	Male	78.0	200.0	5247.0	2983.0	1611.0
E92000001	2020-06-22 00:00:00	TotalPositive	Male	723.0	2035.0	56808.0	28764.0	13353.0
E12000002	2020-06-22 00:00:00	TotalPositive	Male	94.0	349.0	9408.0	5055.0	2146.0
E12000008	2020-06-22 00:00:00	TotalPositive	Male	119.0	306.0	7502.0	3863.0	2022.0
E12000009	2020-06-23 00:00:00	TotalPositive	Male	25.0	95.0	2861.0	1562.0	816.0
E12000002	2020-06-23 00:00:00	TotalPositive	Male	94.0	354.0	9454.0	5066.0	2146.0
E92000001	2020-06-23 00:00:00	TotalPositive	Male	730.0	2060.0	57026.0	28817.0	13372.0
E12000008	2020-06-23 00:00:00	TotalPositive	Male	119.0	307.0	7514.0	3871.0	2029.0
E12000006	2020-06-23 00:00:00	TotalPositive	Male	79.0	200.0	5257.0	2985.0	1612.0
E12000007	2020-06-23 00:00:00	TotalPositive	Male	137.0	208.0	9650.0	4845.0	1762.0
E12000008	2020-06-24 00:00:00	TotalPositive	Male	119.0	307.0	7531.0	3882.0	2031.0
E12000007	2020-06-24 00:00:00	TotalPositive	Male	137.0	209.0	9664.0	4848.0	1763.0
E92000001	2020-06-24 00:00:00	TotalPositive	Male	734.0	2091.0	57254.0	28870.0	13383.0
E12000006	2020-06-24 00:00:00	TotalPositive	Male	80.0	202.0	5274.0	2991.0	1612.0
E12000002	2020-06-24 00:00:00	TotalPositive	Male	95.0	360.0	9501.0	5073.0	2147.0
E12000009	2020-06-24 00:00:00	TotalPositive	Male	25.0	95.0	2865.0	1564.0	818.0
E92000001	2020-06-25 00:00:00	TotalPositive	Male	742.0	2112.0	57464.0	28921.0	13398.0
E12000008	2020-06-25 00:00:00	TotalPositive	Male	120.0	308.0	7553.0	3888.0	2033.0
E12000002	2020-06-25 00:00:00	TotalPositive	Male	95.0	369.0	9538.0	5084.0	2149.0
E12000006	2020-06-25 00:00:00	TotalPositive	Male	81.0	202.0	5282.0	2997.0	1613.0
E12000007	2020-06-25 00:00:00	TotalPositive	Male	138.0	211.0	9678.0	4855.0	1765.0
E12000009	2020-06-25 00:00:00	TotalPositive	Male	25.0	95.0	2870.0	1564.0	818.0
E12000008	2020-06-26 00:00:00	TotalPositive	Male	120.0	308.0	7571.0	3898.0	2037.0
E12000006	2020-06-26 00:00:00	TotalPositive	Male	81.0	204.0	5295.0	3004.0	1616.0
E92000001	2020-06-26 00:00:00	TotalPositive	Male	750.0	2137.0	57674.0	28967.0	13415.0
E12000007	2020-06-26 00:00:00	TotalPositive	Male	139.0	213.0	9695.0	4859.0	1767.0
E12000009	2020-06-26 00:00:00	TotalPositive	Male	25.0	95.0	2872.0	1567.0	819.0
E12000002	2020-06-26 00:00:00	TotalPositive	Male	96.0	373.0	9564.0	5087.0	2154.0
E12000009	2020-06-27 00:00:00	TotalPositive	Male	25.0	95.0	2873.0	1569.0	819.0
E12000008	2020-06-27 00:00:00	TotalPositive	Male	121.0	311.0	7587.0	3903.0	2039.0
E92000001	2020-06-27 00:00:00	TotalPositive	Male	756.0	2158.0	57835.0	28993.0	13430.0
E12000007	2020-06-27 00:00:00	TotalPositive	Male	140.0	214.0	9706.0	4861.0	1769.0
E12000002	2020-06-27 00:00:00	TotalPositive	Male	96.0	376.0	9588.0	5090.0	2159.0
E12000006	2020-06-27 00:00:00	TotalPositive	Male	81.0	204.0	5301.0	3004.0	1617.0
E12000008	2020-06-28 00:00:00	TotalPositive	Male	121.0	312.0	7599.0	3907.0	2042.0
E12000007	2020-06-28 00:00:00	TotalPositive	Male	142.0	215.0	9713.0	4863.0	1769.0
E12000002	2020-06-28 00:00:00	TotalPositive	Male	97.0	382.0	9613.0	5094.0	2160.0
E12000006	2020-06-28 00:00:00	TotalPositive	Male	82.0	204.0	5315.0	3005.0	1619.0
E92000001	2020-06-28 00:00:00	TotalPositive	Male	761.0	2170.0	57965.0	29020.0	13438.0
E12000009	2020-06-28 00:00:00	TotalPositive	Male	25.0	95.0	2878.0	1570.0	819.0
E12000006	2020-06-29 00:00:00	TotalPositive	Male	82.0	204.0	5334.0	3009.0	1620.0
E92000001	2020-06-29 00:00:00	TotalPositive	Male	771.0	2188.0	58208.0	29069.0	13453.0
E12000008	2020-06-29 00:00:00	TotalPositive	Male	122.0	312.0	7616.0	3923.0	2046.0
E12000002	2020-06-29 00:00:00	TotalPositive	Male	97.0	385.0	9653.0	5104.0	2161.0
E12000007	2020-06-29 00:00:00	TotalPositive	Male	143.0	215.0	9737.0	4865.0	1770.0
E12000009	2020-06-29 00:00:00	TotalPositive	Male	25.0	95.0	2883.0	1570.0	821.0
E92000001	2020-06-30 00:00:00	TotalPositive	Male	780.0	2211.0	58392.0	29097.0	13467.0
E12000002	2020-06-30 00:00:00	TotalPositive	Male	99.0	387.0	9687.0	5109.0	2165.0
E12000008	2020-06-30 00:00:00	TotalPositive	Male	122.0	312.0	7631.0	3926.0	2049.0
E12000006	2020-06-30 00:00:00	TotalPositive	Male	82.0	206.0	5343.0	3011.0	1621.0
E12000007	2020-06-30 00:00:00	TotalPositive	Male	143.0	216.0	9751.0	4868.0	1771.0
E12000009	2020-06-30 00:00:00	TotalPositive	Male	25.0	96.0	2892.0	1572.0	823.0
E12000009	2020-07-01 00:00:00	TotalPositive	Male	25.0	96.0	2899.0	1574.0	824.0
E92000001	2020-07-01 00:00:00	TotalPositive	Male	785.0	2233.0	58575.0	29135.0	13478.0
E12000002	2020-07-01 00:00:00	TotalPositive	Male	100.0	391.0	9719.0	5117.0	2165.0
E12000006	2020-07-01 00:00:00	TotalPositive	Male	82.0	208.0	5353.0	3016.0	1623.0
E12000007	2020-07-01 00:00:00	TotalPositive	Male	143.0	217.0	9762.0	4870.0	1773.0
E12000008	2020-07-01 00:00:00	TotalPositive	Male	124.0	315.0	7643.0	3935.0	2052.0
E12000007	2020-07-02 00:00:00	TotalPositive	Male	143.0	220.0	9773.0	4871.0	1774.0
E12000008	2020-07-02 00:00:00	TotalPositive	Male	126.0	317.0	7654.0	3945.0	2055.0
E12000006	2020-07-02 00:00:00	TotalPositive	Male	82.0	208.0	5372.0	3021.0	1633.0
E92000001	2020-07-02 00:00:00	TotalPositive	Male	791.0	2251.0	58757.0	29166.0	13496.0
E12000009	2020-07-02 00:00:00	TotalPositive	Male	25.0	96.0	2902.0	1575.0	825.0
E12000002	2020-07-02 00:00:00	TotalPositive	Male	100.0	394.0	9750.0	5122.0	2165.0
E92000001	2020-07-03 00:00:00	TotalPositive	Male	799.0	2269.0	58944.0	29210.0	13512.0
E12000009	2020-07-03 00:00:00	TotalPositive	Male	25.0	97.0	2903.0	1576.0	826.0
E12000008	2020-07-03 00:00:00	TotalPositive	Male	127.0	318.0	7671.0	3949.0	2061.0
E12000006	2020-07-03 00:00:00	TotalPositive	Male	82.0	208.0	5389.0	3027.0	1636.0
E12000007	2020-07-03 00:00:00	TotalPositive	Male	143.0	221.0	9784.0	4876.0	1774.0
E12000002	2020-07-03 00:00:00	TotalPositive	Male	103.0	400.0	9780.0	5132.0	2168.0
E12000009	2020-07-04 00:00:00	TotalPositive	Male	25.0	97.0	2906.0	1577.0	827.0
E12000002	2020-07-04 00:00:00	TotalPositive	Male	105.0	402.0	9797.0	5135.0	2168.0
E12000007	2020-07-04 00:00:00	TotalPositive	Male	144.0	221.0	9791.0	4878.0	1774.0
E92000001	2020-07-04 00:00:00	TotalPositive	Male	806.0	2280.0	59066.0	29234.0	13516.0
E12000006	2020-07-04 00:00:00	TotalPositive	Male	82.0	209.0	5401.0	3030.0	1637.0
E12000008	2020-07-04 00:00:00	TotalPositive	Male	127.0	319.0	7682.0	3951.0	2061.0
E12000007	2020-07-05 00:00:00	TotalPositive	Male	144.0	222.0	9811.0	4880.0	1777.0
E12000006	2020-07-05 00:00:00	TotalPositive	Male	83.0	209.0	5408.0	3030.0	1638.0
E12000009	2020-07-05 00:00:00	TotalPositive	Male	25.0	97.0	2914.0	1577.0	827.0
E92000001	2020-07-05 00:00:00	TotalPositive	Male	809.0	2300.0	59249.0	29265.0	13530.0
E12000008	2020-07-05 00:00:00	TotalPositive	Male	127.0	322.0	7693.0	3958.0	2064.0
E12000002	2020-07-05 00:00:00	TotalPositive	Male	106.0	408.0	9828.0	5146.0	2171.0
E12000002	2020-07-06 00:00:00	TotalPositive	Male	108.0	416.0	9876.0	5158.0	2173.0
E92000001	2020-07-06 00:00:00	TotalPositive	Male	822.0	2325.0	59448.0	29313.0	13547.0
E12000007	2020-07-06 00:00:00	TotalPositive	Male	146.0	223.0	9834.0	4882.0	1777.0
E12000009	2020-07-06 00:00:00	TotalPositive	Male	25.0	97.0	2920.0	1579.0	827.0
E12000008	2020-07-06 00:00:00	TotalPositive	Male	128.0	323.0	7702.0	3965.0	2065.0
E12000006	2020-07-06 00:00:00	TotalPositive	Male	83.0	210.0	5417.0	3037.0	1642.0
E12000007	2020-07-07 00:00:00	TotalPositive	Male	149.0	226.0	9856.0	4883.0	1780.0
E12000006	2020-07-07 00:00:00	TotalPositive	Male	83.0	210.0	5429.0	3042.0	1642.0
E12000009	2020-07-07 00:00:00	TotalPositive	Male	26.0	97.0	2925.0	1579.0	827.0
E12000008	2020-07-07 00:00:00	TotalPositive	Male	129.0	325.0	7713.0	3967.0	2067.0
E12000002	2020-07-07 00:00:00	TotalPositive	Male	110.0	425.0	9907.0	5165.0	2173.0
E92000001	2020-07-07 00:00:00	TotalPositive	Male	836.0	2348.0	59621.0	29343.0	13557.0
E12000006	2020-07-08 00:00:00	TotalPositive	Male	85.0	213.0	5446.0	3047.0	1647.0
E12000008	2020-07-08 00:00:00	TotalPositive	Male	129.0	325.0	7737.0	3972.0	2071.0
E12000009	2020-07-08 00:00:00	TotalPositive	Male	26.0	97.0	2930.0	1581.0	828.0
E12000002	2020-07-08 00:00:00	TotalPositive	Male	111.0	431.0	9952.0	5168.0	2175.0
E12000007	2020-07-08 00:00:00	TotalPositive	Male	149.0	226.0	9875.0	4885.0	1782.0
E92000001	2020-07-08 00:00:00	TotalPositive	Male	842.0	2369.0	59856.0	29378.0	13573.0
E12000008	2020-07-09 00:00:00	TotalPositive	Male	129.0	330.0	7759.0	3980.0	2074.0
E12000002	2020-07-09 00:00:00	TotalPositive	Male	112.0	437.0	9996.0	5177.0	2175.0
E12000009	2020-07-09 00:00:00	TotalPositive	Male	26.0	97.0	2934.0	1582.0	828.0
E92000001	2020-07-09 00:00:00	TotalPositive	Male	851.0	2396.0	60071.0	29414.0	13589.0
E12000007	2020-07-09 00:00:00	TotalPositive	Male	149.0	228.0	9892.0	4887.0	1784.0
E12000006	2020-07-09 00:00:00	TotalPositive	Male	86.0	216.0	5457.0	3051.0	1649.0
E12000002	2020-07-10 00:00:00	TotalPositive	Male	114.0	438.0	10017.0	5184.0	2176.0
E12000009	2020-07-10 00:00:00	TotalPositive	Male	26.0	97.0	2937.0	1583.0	828.0
E12000008	2020-07-10 00:00:00	TotalPositive	Male	129.0	331.0	7772.0	3988.0	2077.0
E12000006	2020-07-10 00:00:00	TotalPositive	Male	86.0	218.0	5475.0	3052.0	1650.0
E12000007	2020-07-10 00:00:00	TotalPositive	Male	150.0	231.0	9904.0	4887.0	1784.0
E92000001	2020-07-10 00:00:00	TotalPositive	Male	855.0	2416.0	60223.0	29442.0	13599.0
E12000008	2020-07-11 00:00:00	TotalPositive	Male	129.0	332.0	7778.0	3991.0	2077.0
E12000009	2020-07-11 00:00:00	TotalPositive	Male	26.0	98.0	2940.0	1583.0	828.0
E92000001	2020-07-11 00:00:00	TotalPositive	Male	863.0	2434.0	60375.0	29461.0	13602.0
E12000006	2020-07-11 00:00:00	TotalPositive	Male	86.0	218.0	5488.0	3055.0	1650.0
E12000002	2020-07-11 00:00:00	TotalPositive	Male	116.0	440.0	10048.0	5184.0	2177.0
